Request_ID,Timestamp,Partner_Type,Vendor,Service,API_Name,Endpoint_Category,Request_Status,HTTP_Status,Latency_ms,Retry_Count,Payload_Size_KB,Environment,Region,Error_Type,Security_Check,Encryption_Status,Response_Time,Transaction_Type
REQ000459,2024-03-01T10:00:00Z,Bank,Vendor_A,KYC,VerifyAadhaar,Identity,Success,200,377,0,26,Production,ap-south-1,None,Passed,Encrypted,2158,Verification
REQ000460,2024-03-01T10:00:00Z,Bank,Vendor_C,KYC,VerifyAadhaar,Identity,Success,200,1358,0,19,Production,ap-south-1,None,Passed,Encrypted,1605,Verification
REQ000461,2024-03-01T10:00:00Z,Bank,Vendor_B,KYC,VerifyAadhaar,Identity,Success,200,323,0,31,Production,ap-south-1,None,Passed,Encrypted,727,Verification
REQ000462,2024-03-01T10:00:00Z,Bank,Vendor_D,KYC,VerifyAadhaar,Identity,Success,200,1290,0,24,Production,ap-south-1,None,Passed,Encrypted,1803,Verification
REQ000463,2024-03-01T10:00:00Z,Bank,Vendor_D,KYC,VerifyAadhaar,Identity,Success,200,1692,0,43,Production,ap-south-1,None,Passed,Encrypted,994,Verification
REQ000464,2024-03-01T10:00:00Z,Bank,Vendor_B,KYC,VerifyAadhaar,Identity,Success,200,1270,0,6,Production,ap-south-1,None,Passed,Encrypted,2252,Verification
REQ000465,2024-03-01T10:00:00Z,Bank,Vendor_D,KYC,VerifyAadhaar,Identity,Success,200,790,0,5,Production,ap-south-1,None,Passed,Encrypted,2410,Verification
REQ000466,2024-03-01T10:00:00Z,Bank,Vendor_A,KYC,VerifyAadhaar,Identity,Success,200,1171,0,33,Production,ap-south-1,None,Passed,Encrypted,928,Verification
REQ000467,2024-03-01T10:00:00Z,Bank,Vendor_B,KYC,VerifyAadhaar,Identity,Success,200,1799,0,34,Production,ap-south-1,None,Passed,Encrypted,1909,Verification
REQ000468,2024-03-01T10:00:00Z,Bank,Vendor_A,KYC,VerifyAadhaar,Identity,Success,200,1518,0,38,Production,ap-south-1,None,Passed,Encrypted,2102,Verification
REQ000469,2024-03-01T10:00:00Z,Bank,Vendor_A,KYC,VerifyAadhaar,Identity,Success,200,962,0,4,Production,ap-south-1,None,Passed,Encrypted,1957,Verification
REQ000470,2024-03-01T10:00:00Z,Bank,Vendor_B,KYC,VerifyAadhaar,Identity,Success,200,985,0,37,Production,ap-south-1,None,Passed,Encrypted,336,Verification
REQ000471,2024-03-01T10:00:00Z,Bank,Vendor_D,KYC,VerifyAadhaar,Identity,Success,200,681,0,47,Production,ap-south-1,None,Passed,Encrypted,189,Verification
REQ000472,2024-03-01T10:00:00Z,Bank,Vendor_D,KYC,VerifyAadhaar,Identity,Success,200,56,0,48,Production,ap-south-1,None,Passed,Encrypted,992,Verification
REQ000473,2024-03-01T10:00:00Z,Bank,Vendor_A,KYC,VerifyAadhaar,Identity,Failed,503,1484,0,35,Production,ap-south-1,Timeout,Passed,Encrypted,346,Verification
REQ000474,2024-03-01T10:00:00Z,Bank,Vendor_A,KYC,VerifyAadhaar,Identity,Success,200,1016,0,3,Production,ap-south-1,None,Passed,Encrypted,1275,Verification
REQ000475,2024-03-01T10:00:00Z,Bank,Vendor_D,KYC,VerifyAadhaar,Identity,Success,200,327,0,50,Production,ap-south-1,None,Passed,Encrypted,1821,Verification
REQ000476,2024-03-01T10:00:00Z,Bank,Vendor_C,KYC,VerifyAadhaar,Identity,Success,200,833,0,29,Production,ap-south-1,None,Passed,Encrypted,1646,Verification
REQ000477,2024-03-01T10:00:00Z,Bank,Vendor_D,KYC,VerifyAadhaar,Identity,Success,200,1405,0,35,Production,ap-south-1,None,Passed,Encrypted,644,Verification
REQ000478,2024-03-01T10:00:00Z,Bank,Vendor_C,KYC,VerifyAadhaar,Identity,Success,200,1150,0,26,Production,ap-south-1,None,Passed,Encrypted,2266,Verification
REQ000479,2024-03-01T10:00:00Z,Bank,Vendor_B,KYC,VerifyAadhaar,Identity,Success,200,506,0,1,Production,ap-south-1,None,Passed,Encrypted,193,Verification
REQ000480,2024-03-01T10:00:00Z,Bank,Vendor_C,KYC,VerifyAadhaar,Identity,Success,200,1522,0,35,Production,ap-south-1,None,Passed,Encrypted,1837,Verification
REQ000481,2024-03-01T10:00:00Z,Bank,Vendor_D,KYC,VerifyAadhaar,Identity,Success,200,556,0,30,Production,ap-south-1,None,Passed,Encrypted,1517,Verification
REQ000482,2024-03-01T10:00:00Z,Bank,Vendor_B,KYC,VerifyAadhaar,Identity,Success,200,1969,0,47,Production,ap-south-1,None,Passed,Encrypted,562,Verification
REQ000483,2024-03-01T10:00:00Z,Bank,Vendor_A,KYC,VerifyAadhaar,Identity,Success,200,908,0,40,Production,ap-south-1,None,Passed,Encrypted,164,Verification
REQ000484,2024-03-01T10:00:00Z,Bank,Vendor_B,KYC,VerifyAadhaar,Identity,Success,200,256,0,39,Production,ap-south-1,None,Passed,Encrypted,237,Verification
REQ000485,2024-03-01T10:00:00Z,Bank,Vendor_D,KYC,VerifyAadhaar,Identity,Success,200,1490,0,4,Production,ap-south-1,None,Passed,Encrypted,1102,Verification
REQ000486,2024-03-01T10:00:00Z,Bank,Vendor_A,KYC,VerifyAadhaar,Identity,Success,200,529,0,35,Production,ap-south-1,None,Passed,Encrypted,989,Verification
REQ000487,2024-03-01T10:00:00Z,Bank,Vendor_A,KYC,VerifyAadhaar,Identity,Success,200,642,0,15,Production,ap-south-1,None,Passed,Encrypted,2459,Verification
REQ000488,2024-03-01T10:00:00Z,Bank,Vendor_C,KYC,VerifyAadhaar,Identity,Success,200,1632,0,44,Production,ap-south-1,None,Passed,Encrypted,1413,Verification
REQ000489,2024-03-01T10:00:00Z,Bank,Vendor_B,KYC,VerifyAadhaar,Identity,Success,200,343,0,43,Production,ap-south-1,None,Passed,Encrypted,2235,Verification
REQ000490,2024-03-01T10:00:00Z,Bank,Vendor_B,KYC,VerifyAadhaar,Identity,Success,200,613,0,4,Production,ap-south-1,None,Passed,Encrypted,2380,Verification
REQ000491,2024-03-01T10:00:00Z,Bank,Vendor_B,KYC,VerifyAadhaar,Identity,Success,200,924,0,36,Production,ap-south-1,None,Passed,Encrypted,2130,Verification
REQ000492,2024-03-01T10:00:00Z,Bank,Vendor_A,KYC,VerifyAadhaar,Identity,Success,200,1978,0,42,Production,ap-south-1,None,Passed,Encrypted,1661,Verification
REQ000493,2024-03-01T10:00:00Z,Bank,Vendor_C,KYC,VerifyAadhaar,Identity,Success,200,886,0,10,Production,ap-south-1,None,Passed,Encrypted,1328,Verification
REQ000494,2024-03-01T10:00:00Z,Bank,Vendor_D,KYC,VerifyAadhaar,Identity,Success,200,1151,0,31,Production,ap-south-1,None,Passed,Encrypted,1087,Verification
REQ000495,2024-03-01T10:00:00Z,Bank,Vendor_B,KYC,VerifyAadhaar,Identity,Success,200,1499,0,10,Production,ap-south-1,None,Passed,Encrypted,1996,Verification
REQ000496,2024-03-01T10:00:00Z,Bank,Vendor_A,KYC,VerifyAadhaar,Identity,Success,200,903,0,36,Production,ap-south-1,None,Passed,Encrypted,2270,Verification
REQ000497,2024-03-01T10:00:00Z,Bank,Vendor_B,KYC,VerifyAadhaar,Identity,Success,200,572,0,14,Production,ap-south-1,None,Passed,Encrypted,1452,Verification
REQ000498,2024-03-01T10:00:00Z,Bank,Vendor_A,KYC,VerifyAadhaar,Identity,Success,200,1784,0,24,Production,ap-south-1,None,Passed,Encrypted,478,Verification
REQ000499,2024-03-01T10:00:00Z,Bank,Vendor_B,KYC,VerifyAadhaar,Identity,Success,200,822,0,44,Production,ap-south-1,None,Passed,Encrypted,261,Verification
REQ000500,2024-03-01T10:00:00Z,Bank,Vendor_A,KYC,VerifyAadhaar,Identity,Success,200,1609,0,38,Production,ap-south-1,None,Passed,Encrypted,2389,Verification
