Application_ID,Application_Date,State,City,MSME_Sector,Business_Vintage_Years,Annual_Turnover,GST_Turnover,ITR_Income,Monthly_Cash_Inflow,Monthly_Cash_Outflow,Existing_Obligations,Requested_Loan,Approved_Loan,Tenure_Months,Interest_Rate,Credit_Bureau_Score,Alternative_Data_Score,MSME_Risk_Rank,DPD_30_Count,DPD_90_Count,Bank_Statement_Risk_Flag,Fraud_Flag,KYC_Status,Underwriting_Status,Approval_Status,Disbursement_Status,Processing_TAT_Hours,Region,Lender_Type
APP00385,2024-01-15,Maharashtra,Mumbai,Retail,7,3499964,5238090,945480,107338,116384,36168,772518,0,12,15.43,622,81,Low,1,0,No,No,Completed,Completed,Rejected,N/A,162,West,NBFC
APP00386,2024-01-15,Maharashtra,Mumbai,Retail,8,860413,5290840,1885955,83003,41553,30451,3624305,0,60,14.98,688,76,High,2,0,No,No,Completed,Completed,Rejected,N/A,148,West,NBFC
APP00387,2024-01-15,Maharashtra,Mumbai,Agriculture,15,5642132,3281270,6920857,186318,148899,63470,1206912,1206912,36,17.75,717,99,Low,0,0,No,No,Completed,Completed,Approved,Completed,66,West,NBFC
APP00388,2024-01-15,Maharashtra,Mumbai,Agriculture,3,3075047,3105405,2295694,111298,51575,41500,1629079,1629079,60,10.58,782,66,Medium,0,0,No,No,Completed,Completed,Approved,Completed,32,South,NBFC
APP00389,2024-01-15,Maharashtra,Mumbai,Services,8,9557458,3127935,4776521,208104,93695,3266,3228237,0,48,17.41,637,99,Low,3,1,No,No,Completed,Completed,Rejected,N/A,163,East,NBFC
APP00390,2024-01-15,Maharashtra,Mumbai,Agriculture,15,5362493,2867651,7007331,346344,261790,44392,4075450,4075450,12,15.72,765,52,Low,0,0,No,No,Completed,Completed,Approved,Completed,30,East,NBFC
APP00391,2024-01-15,Maharashtra,Mumbai,Technology,1,3774069,4126955,6853879,452178,175713,25652,2837760,2837760,12,10.21,714,78,High,0,0,No,No,Completed,Completed,Approved,Completed,155,South,NBFC
APP00392,2024-01-15,Maharashtra,Mumbai,Technology,1,6557663,7069916,1541060,425371,254206,48448,4391241,4391241,48,12.67,725,68,Medium,0,0,No,No,Completed,Completed,Approved,Completed,167,South,NBFC
APP00393,2024-01-15,Maharashtra,Mumbai,Manufacturing,13,7923991,5242475,1673972,472404,252210,95499,3586387,3586387,48,10.69,786,87,High,0,0,No,No,Completed,Completed,Approved,Completed,145,South,NBFC
APP00394,2024-01-15,Maharashtra,Mumbai,Agriculture,2,611046,7269609,5658693,193303,247324,22923,3252207,0,60,13.43,616,86,Low,1,0,No,No,Completed,Completed,Rejected,N/A,149,East,NBFC
APP00395,2024-01-15,Maharashtra,Mumbai,Manufacturing,9,8275431,4166824,525150,464826,31282,20188,4244815,4244815,36,12.05,813,90,High,0,0,No,No,Completed,Completed,Approved,Completed,97,East,NBFC
APP00396,2024-01-15,Maharashtra,Mumbai,Technology,1,2502438,5050930,4436005,84983,343991,97722,2153114,2153114,36,14.44,725,86,Medium,0,0,No,No,Completed,Completed,Approved,Completed,145,South,NBFC
APP00397,2024-01-15,Maharashtra,Mumbai,Manufacturing,14,4854311,3132123,5179271,80676,106617,41901,247178,247178,48,16.97,731,58,Medium,0,0,No,No,Completed,Completed,Approved,Completed,131,East,NBFC
APP00398,2024-01-15,Maharashtra,Mumbai,Services,9,1788937,3651673,6729385,379268,126074,12387,2546655,0,60,15.9,674,84,Medium,2,0,No,No,Completed,Completed,Rejected,N/A,101,North,NBFC
APP00399,2024-01-15,Maharashtra,Mumbai,Services,10,6399361,2811179,408193,121800,301670,36885,4583042,0,36,16.12,624,76,Medium,1,0,No,No,Completed,Completed,Rejected,N/A,72,East,NBFC
APP00400,2024-01-15,Maharashtra,Mumbai,Agriculture,2,2701710,691577,4322490,232562,193354,90577,740892,740892,36,10.68,706,78,High,0,0,No,No,Completed,Completed,Approved,Completed,68,North,NBFC
APP00401,2024-01-15,Maharashtra,Mumbai,Services,3,2888393,4201288,2878895,115716,140017,17067,1965272,1965272,12,13.11,790,98,Low,0,0,No,No,Completed,Completed,Approved,Completed,134,North,NBFC
APP00402,2024-01-15,Maharashtra,Mumbai,Manufacturing,13,9114751,1394305,4234947,112349,162651,5672,375085,0,12,12.06,627,50,Low,0,0,No,No,Completed,Completed,Rejected,N/A,113,South,NBFC
APP00403,2024-01-15,Maharashtra,Mumbai,Manufacturing,10,6335728,6308990,1646852,498338,292476,95493,2426795,0,60,11.56,637,86,Low,0,0,No,No,Completed,Completed,Rejected,N/A,96,North,NBFC
APP00404,2024-01-15,Maharashtra,Mumbai,Retail,15,8958992,8364404,3374114,416022,339005,24264,1895291,1895291,48,15.22,849,56,Low,0,0,No,No,Completed,Completed,Approved,Completed,132,North,NBFC
APP00405,2024-01-15,Maharashtra,Mumbai,Retail,2,8316533,2250798,4659790,121257,289950,99912,2736374,2736374,36,15.49,704,85,High,0,0,Yes,No,Completed,Completed,Approved,Completed,53,South,NBFC
APP00406,2024-01-15,Maharashtra,Mumbai,Technology,11,7948343,4189527,4946583,263533,182352,56093,2717303,2717303,24,16.78,716,80,High,0,0,No,No,Completed,Completed,Approved,Completed,149,East,NBFC
APP00407,2024-01-15,Maharashtra,Mumbai,Manufacturing,2,2905308,7023837,3660680,414399,339622,13332,813081,813081,24,10.05,712,62,Medium,0,0,No,No,Completed,Completed,Approved,Completed,127,West,NBFC
APP00408,2024-01-15,Maharashtra,Mumbai,Manufacturing,5,5079723,7114837,3287160,299470,379530,79058,4286839,4286839,48,17.89,814,82,Medium,0,0,No,No,Completed,Completed,Approved,Completed,55,South,NBFC
APP00409,2024-01-15,Maharashtra,Mumbai,Services,1,2171067,1286716,7265165,85771,291166,88880,1229176,1229176,12,17.76,727,74,High,0,0,No,No,Completed,Completed,Approved,Completed,48,West,NBFC
APP00410,2024-01-15,Maharashtra,Mumbai,Manufacturing,11,8853359,8625036,4534525,187187,314393,45038,2562584,2562584,60,14.15,802,98,Low,0,0,No,No,Completed,Completed,Approved,Completed,54,West,NBFC
APP00411,2024-01-15,Maharashtra,Mumbai,Technology,8,8211752,1003663,575647,142730,321853,86430,3256939,0,36,17.02,680,60,Medium,3,0,No,No,Completed,Completed,Rejected,N/A,148,West,NBFC
APP00412,2024-01-15,Maharashtra,Mumbai,Manufacturing,10,8382244,8384462,5016540,497926,111951,66412,4624751,4624751,12,12.83,768,81,High,0,0,No,No,Completed,Completed,Approved,Completed,114,West,NBFC
APP00413,2024-01-15,Maharashtra,Mumbai,Services,10,1256962,2550806,7320712,242104,212911,97262,336114,0,60,9.73,615,90,Medium,3,0,No,No,Completed,Completed,Rejected,N/A,129,East,NBFC
APP00414,2024-01-15,Maharashtra,Mumbai,Services,11,5736161,1825085,7936896,410705,64340,39965,2068152,2068152,12,12.37,769,51,High,0,0,No,No,Completed,Completed,Approved,Completed,132,North,NBFC
APP00415,2024-01-15,Maharashtra,Mumbai,Agriculture,12,8380256,773065,2955114,248043,329029,51157,271146,0,36,14.37,668,81,Low,1,0,No,No,Completed,Completed,Rejected,N/A,110,West,NBFC
APP00416,2024-01-15,Maharashtra,Mumbai,Retail,4,8837466,1663679,7349622,495820,310931,28059,3757358,0,36,11.75,693,69,High,3,0,No,No,Completed,Completed,Rejected,N/A,47,East,NBFC
APP00417,2024-01-15,Maharashtra,Mumbai,Agriculture,10,9409769,8373680,3882823,159963,212093,10048,664299,664299,36,13.79,751,69,Medium,0,0,No,No,Completed,Completed,Approved,Completed,130,North,NBFC
APP00418,2024-01-15,Maharashtra,Mumbai,Technology,3,812111,3529604,5138912,311726,141648,86613,4693287,4693287,48,11.78,759,90,High,0,0,No,No,Completed,Completed,Approved,Completed,135,East,NBFC
APP00419,2024-01-15,Maharashtra,Mumbai,Agriculture,3,4532805,2924512,6561538,409298,187430,57067,3979619,3979619,48,12.21,733,54,High,0,0,No,No,Completed,Completed,Approved,Completed,97,North,NBFC
APP00420,2024-01-15,Maharashtra,Mumbai,Retail,4,2405196,2915949,1909908,64524,158758,40703,3504650,3504650,48,13.63,775,77,Medium,0,0,No,No,Completed,Completed,Approved,Completed,64,East,NBFC
APP00421,2024-01-15,Maharashtra,Mumbai,Services,13,5160240,3352542,5704728,496966,52141,94696,2267589,0,48,16.15,607,53,Low,2,1,No,No,Completed,Completed,Rejected,N/A,128,South,NBFC
APP00422,2024-01-15,Maharashtra,Mumbai,Services,4,2377913,8792777,1312023,323656,378241,76076,1279104,1279104,60,11.64,701,55,Low,0,0,No,No,Completed,Completed,Approved,Completed,104,North,NBFC
APP00423,2024-01-15,Maharashtra,Mumbai,Services,15,7594564,4057573,1510290,106001,121831,28063,2079192,2079192,36,13.24,806,66,High,0,0,No,No,Completed,Completed,Approved,Completed,52,West,NBFC
APP00424,2024-01-15,Maharashtra,Mumbai,Services,15,2931212,6490096,4286449,425217,222801,40392,2429799,2429799,12,14.99,721,88,Low,0,0,No,No,Completed,Completed,Approved,Completed,37,West,NBFC
APP00425,2024-01-15,Maharashtra,Mumbai,Retail,15,2547722,4365830,7494465,281946,233670,1031,3143849,3143849,48,17.38,741,66,Medium,0,0,No,No,Completed,Completed,Approved,Completed,84,East,NBFC
APP00426,2024-01-15,Maharashtra,Mumbai,Services,11,5821470,7216395,6921274,67763,173674,10498,3781305,3781305,48,13.5,820,76,Medium,0,0,No,No,Completed,Completed,Approved,Completed,49,South,NBFC
APP00427,2024-01-15,Maharashtra,Mumbai,Retail,10,9689346,5882263,4102235,414490,44339,99873,3630517,0,12,14.95,729,61,High,0,0,No,No,Completed,Completed,Rejected,N/A,24,East,NBFC
APP00428,2024-01-15,Maharashtra,Mumbai,Technology,2,2359388,3047821,2393826,320724,370357,17051,4930238,4930238,60,15.33,760,100,Medium,0,0,No,No,Completed,Completed,Approved,Completed,58,South,NBFC
APP00429,2024-01-15,Maharashtra,Mumbai,Services,13,5227774,3733024,1007989,267315,222728,23840,2847943,2847943,48,16.95,775,86,Low,0,0,Yes,No,Completed,Completed,Approved,Completed,166,South,NBFC
APP00430,2024-01-15,Maharashtra,Mumbai,Agriculture,4,4891992,3231255,717609,260257,354012,56217,3979101,0,60,11.71,832,55,Medium,0,0,No,No,Completed,Completed,Rejected,N/A,27,South,NBFC
APP00431,2024-01-15,Maharashtra,Mumbai,Agriculture,14,8790445,2388307,2183107,424112,136506,24975,3905977,3905977,36,11.95,797,81,Medium,0,0,No,No,Completed,Completed,Approved,Completed,79,West,NBFC
APP00432,2024-01-15,Maharashtra,Mumbai,Services,1,5368629,4792266,2275396,373842,266441,32547,1324257,1324257,36,14.45,707,91,Medium,0,0,No,No,Completed,Completed,Approved,Completed,106,South,NBFC
APP00433,2024-01-15,Maharashtra,Mumbai,Technology,12,4798752,1625669,1099261,342028,60803,6830,3650821,3650821,36,17.41,782,80,Medium,0,0,No,No,Completed,Completed,Approved,Completed,35,South,NBFC
APP00434,2024-01-15,Maharashtra,Mumbai,Manufacturing,7,6722689,2618589,7784533,343370,51561,76085,2637615,2637615,24,11.71,729,82,Medium,0,0,No,No,Completed,Completed,Approved,Completed,57,East,NBFC
APP00435,2024-01-15,Maharashtra,Mumbai,Manufacturing,5,2460284,5655791,670459,117041,291730,36831,1289468,1289468,36,17.37,781,68,Medium,0,0,No,No,Completed,Completed,Approved,Completed,91,East,NBFC
APP00436,2024-01-15,Maharashtra,Mumbai,Agriculture,12,8742223,2937801,4961337,497235,374677,83447,2746965,2746965,48,9.95,711,59,Low,0,0,No,No,Completed,Completed,Approved,Completed,90,East,NBFC
APP00437,2024-01-15,Maharashtra,Mumbai,Retail,1,7907471,6381414,6247767,344049,284384,59999,4251612,4251612,48,10.46,711,96,Low,0,0,No,No,Completed,Completed,Approved,Completed,96,West,NBFC
APP00438,2024-01-15,Maharashtra,Mumbai,Retail,10,4063416,469218,4712537,452049,329257,23667,2388341,2388341,48,17.32,791,65,Medium,0,0,No,No,Completed,Completed,Approved,Completed,30,South,NBFC
APP00439,2024-01-15,Maharashtra,Mumbai,Services,10,2279557,5828072,1589962,65138,72500,60323,3233634,0,48,13.36,700,67,High,0,0,No,No,Completed,Completed,Rejected,N/A,35,North,NBFC
APP00440,2024-01-15,Maharashtra,Mumbai,Agriculture,3,4046147,1216752,7023955,387454,178349,42358,4874447,0,12,15.82,683,85,High,3,0,No,No,Completed,Completed,Rejected,N/A,85,West,NBFC
APP00441,2024-01-15,Maharashtra,Mumbai,Technology,3,7017997,7151088,2690215,389302,372918,20202,1846698,0,12,12.04,605,77,High,2,0,No,No,Completed,Completed,Rejected,N/A,118,North,NBFC
APP00442,2024-01-15,Maharashtra,Mumbai,Agriculture,8,5004336,7497946,1056839,446618,251530,48265,3355530,3355530,60,11.08,725,90,Medium,0,0,No,No,Completed,Completed,Approved,Completed,142,South,NBFC
APP00443,2024-01-15,Maharashtra,Mumbai,Retail,2,5377187,8255414,3968804,91514,280405,39373,4501316,4501316,24,17.87,838,93,Medium,0,0,No,No,Completed,Completed,Approved,Completed,99,South,NBFC
APP00444,2024-01-15,Maharashtra,Mumbai,Agriculture,9,2305768,8967311,3864432,266541,79537,60903,478283,0,60,16.41,741,72,Medium,0,0,No,No,Completed,Completed,Rejected,N/A,28,North,NBFC
APP00445,2024-01-15,Maharashtra,Mumbai,Manufacturing,14,7092730,1159315,998691,268235,399297,39013,1628472,0,36,14.49,645,79,High,3,1,No,No,Completed,Completed,Rejected,N/A,71,West,NBFC
APP00446,2024-01-15,Maharashtra,Mumbai,Retail,14,2283932,7677938,4782670,59392,33065,51764,2275314,0,12,9.61,620,91,Medium,3,1,No,No,Completed,Completed,Rejected,N/A,148,South,NBFC
APP00447,2024-01-15,Maharashtra,Mumbai,Services,13,5577736,1870273,1349326,120838,37274,25008,3413476,3413476,12,16.44,776,94,Low,0,0,No,No,Completed,Completed,Approved,Completed,61,East,NBFC
APP00448,2024-01-15,Maharashtra,Mumbai,Retail,4,1944410,5448564,6756888,292968,107681,62126,4617957,4617957,48,9.69,815,60,Low,0,0,No,No,Completed,Completed,Approved,Completed,148,West,NBFC
APP00449,2024-01-15,Maharashtra,Mumbai,Technology,4,5446450,6972195,727166,225033,34128,13456,2135325,2135325,48,17.83,820,81,High,0,0,No,No,Completed,Completed,Approved,Completed,98,North,NBFC
APP00450,2024-01-15,Maharashtra,Mumbai,Manufacturing,4,1518455,719096,3840030,352201,195596,72516,4192814,4192814,12,11.78,702,91,Medium,0,0,No,No,Completed,Completed,Approved,Completed,112,West,NBFC
APP00451,2024-01-15,Maharashtra,Mumbai,Technology,5,3724602,8272548,3184400,279696,151688,66536,1453362,0,24,14.5,605,93,Medium,3,0,No,No,Completed,Completed,Rejected,N/A,123,West,NBFC
APP00452,2024-01-15,Maharashtra,Mumbai,Technology,10,3976383,5138845,6093990,442825,75189,87432,1459170,1459170,48,10.6,803,62,Low,0,0,No,No,Completed,Completed,Approved,Completed,130,East,NBFC
APP00453,2024-01-15,Maharashtra,Mumbai,Technology,9,1289356,704180,3309721,186738,217193,88726,1856850,0,24,10.99,660,82,Low,0,0,No,No,Completed,Completed,Rejected,N/A,82,East,NBFC
APP00454,2024-01-15,Maharashtra,Mumbai,Manufacturing,13,6459954,1183099,6760024,342040,170242,19815,2954846,2954846,60,14.64,724,56,High,0,0,No,No,Completed,Completed,Approved,Completed,141,South,NBFC
APP00455,2024-01-15,Maharashtra,Mumbai,Manufacturing,14,9936728,1104130,4555588,105265,117580,82565,954531,954531,12,16.9,800,73,Low,0,0,No,No,Completed,Completed,Approved,Completed,153,North,NBFC
APP00456,2024-01-15,Maharashtra,Mumbai,Technology,6,2811438,2463320,7418531,155848,260219,54493,3151246,0,12,11.59,639,80,Medium,2,0,No,No,Completed,Completed,Rejected,N/A,130,North,NBFC
APP00457,2024-01-15,Maharashtra,Mumbai,Services,7,4328258,2715160,7025723,274826,246745,53648,4543028,0,48,17.59,638,83,High,2,0,No,No,Completed,Completed,Rejected,N/A,156,South,NBFC
APP00458,2024-01-15,Maharashtra,Mumbai,Manufacturing,7,3256910,7682524,815633,256184,49447,86530,2740772,0,24,17.17,686,53,High,2,0,No,No,Completed,Completed,Rejected,N/A,165,North,NBFC
APP00459,2024-01-15,Maharashtra,Mumbai,Services,15,9354875,2863932,6174500,261779,263931,84394,2446970,2446970,24,17.04,832,89,High,0,0,No,No,Completed,Completed,Approved,Completed,127,East,NBFC
APP00460,2024-01-15,Maharashtra,Mumbai,Retail,9,6111860,6943005,6382568,426900,96063,68219,410128,0,60,11.91,621,55,High,2,1,No,No,Completed,Completed,Rejected,N/A,31,East,NBFC
APP00461,2024-01-15,Maharashtra,Mumbai,Agriculture,12,7592498,8877100,1226453,433771,61428,48887,2649651,0,36,14.83,661,72,Low,0,0,No,No,Completed,Completed,Rejected,N/A,138,East,NBFC
APP00462,2024-01-15,Maharashtra,Mumbai,Services,13,9989146,4323148,3238840,206867,179178,87414,2080527,2080527,60,15.22,716,95,Medium,0,0,No,No,Completed,Completed,Approved,Completed,107,North,NBFC
APP00463,2024-01-15,Maharashtra,Mumbai,Agriculture,2,2958755,7541928,7249438,266034,72963,12091,3911025,3911025,12,13.11,810,58,Medium,0,0,No,No,Completed,Completed,Approved,Completed,158,South,NBFC
APP00464,2024-01-15,Maharashtra,Mumbai,Technology,11,7603845,7783316,6079900,306660,248587,21344,4284466,4284466,24,13.8,823,81,High,0,0,No,No,Completed,Completed,Approved,Completed,155,West,NBFC
APP00465,2024-01-15,Maharashtra,Mumbai,Agriculture,1,3131333,6596363,1296281,365411,244234,14461,4070794,4070794,12,12.64,777,68,Low,0,0,No,No,Completed,Completed,Approved,Completed,102,North,NBFC
APP00466,2024-01-15,Maharashtra,Mumbai,Services,1,2896950,2784710,6874928,359132,251122,6376,4176238,0,36,17.06,675,63,Low,3,0,Yes,No,Completed,Completed,Rejected,N/A,41,East,NBFC
APP00467,2024-01-15,Maharashtra,Mumbai,Manufacturing,8,6167733,6730138,4286497,487497,347566,17407,4845972,4845972,24,13.79,723,79,Medium,0,0,No,No,Completed,Completed,Approved,Completed,107,West,NBFC
APP00468,2024-01-15,Maharashtra,Mumbai,Manufacturing,15,7133663,6087440,4838190,74022,381505,58077,2053054,0,36,14.99,699,60,High,0,0,No,No,Completed,Completed,Rejected,N/A,103,West,NBFC
APP00469,2024-01-15,Maharashtra,Mumbai,Agriculture,10,9590471,1287084,5083556,323549,129297,98377,1714192,1714192,48,13.77,764,51,Low,0,0,No,No,Completed,Completed,Approved,Completed,28,North,NBFC
APP00470,2024-01-15,Maharashtra,Mumbai,Services,8,1920156,5775942,3670524,358749,53584,64418,4961640,0,12,12.39,662,61,Medium,0,0,No,No,Completed,Completed,Rejected,N/A,89,South,NBFC
APP00471,2024-01-15,Maharashtra,Mumbai,Manufacturing,5,2916493,3464676,2443746,452812,76991,20214,1510594,0,36,17.59,850,93,Low,0,0,No,No,Completed,Completed,Rejected,N/A,70,North,NBFC
APP00472,2024-01-15,Maharashtra,Mumbai,Manufacturing,2,5869404,2790091,3763008,219983,165231,49219,3371051,0,12,9.94,676,65,High,1,0,No,No,Completed,Completed,Rejected,N/A,122,North,NBFC
APP00473,2024-01-15,Maharashtra,Mumbai,Manufacturing,8,9779831,7229609,849103,303845,45155,53411,2770399,0,24,17.27,615,51,Medium,0,0,No,No,Completed,Completed,Rejected,N/A,56,East,NBFC
APP00474,2024-01-15,Maharashtra,Mumbai,Services,4,2888522,6663022,4833537,138179,158535,70455,4297931,0,48,17.67,714,85,Medium,0,0,Yes,No,Completed,Completed,Rejected,N/A,98,West,NBFC
APP00475,2024-01-15,Maharashtra,Mumbai,Retail,5,4709218,6777917,3247907,491680,361458,27886,4144871,0,60,16.65,615,68,Low,1,0,No,No,Completed,Completed,Rejected,N/A,55,North,NBFC
APP00476,2024-01-15,Maharashtra,Mumbai,Retail,13,5840253,6148465,5628191,187028,267354,35784,4334739,4334739,24,15.13,824,70,Medium,0,0,No,No,Completed,Completed,Approved,Completed,108,East,NBFC
APP00477,2024-01-15,Maharashtra,Mumbai,Manufacturing,1,660702,3311451,3765862,341394,395161,92182,4097414,4097414,48,15.98,765,84,Low,0,0,No,No,Completed,Completed,Approved,Completed,43,South,NBFC
APP00478,2024-01-15,Maharashtra,Mumbai,Agriculture,11,2570570,6322268,7118103,247329,345260,46919,3834413,3834413,48,11.01,828,99,High,0,0,No,No,Completed,Completed,Approved,Completed,118,North,NBFC
APP00479,2024-01-15,Maharashtra,Mumbai,Retail,12,831881,5116653,6008903,421823,217601,25101,1958250,0,12,16.44,602,90,Medium,1,0,No,No,Completed,Completed,Rejected,N/A,33,West,NBFC
APP00480,2024-01-15,Maharashtra,Mumbai,Services,1,3789790,7045223,1230686,195409,328373,65578,1853943,1853943,48,10.95,831,62,High,0,0,No,No,Completed,Completed,Approved,Completed,168,West,NBFC
APP00481,2024-01-15,Maharashtra,Mumbai,Retail,3,4855775,4224620,7690389,324244,173826,25146,645673,645673,12,17.93,750,94,High,0,0,No,No,Completed,Completed,Approved,Completed,167,North,NBFC
APP00482,2024-01-15,Maharashtra,Mumbai,Technology,14,5919028,7656954,7382850,263320,173673,15953,535056,535056,60,13.47,840,73,High,0,0,No,No,Completed,Completed,Approved,Completed,81,North,NBFC
APP00483,2024-01-15,Maharashtra,Mumbai,Manufacturing,6,586558,6974301,1932491,225482,72891,74949,3865323,3865323,12,17.92,835,64,High,0,0,No,No,Completed,Completed,Approved,Completed,87,East,NBFC
APP00484,2024-01-15,Maharashtra,Mumbai,Retail,2,2122794,867627,4326250,276465,42595,77664,2707228,0,36,16.64,684,65,Low,3,0,No,No,Completed,Completed,Rejected,N/A,37,South,NBFC
APP00485,2024-01-15,Maharashtra,Mumbai,Services,13,2105088,7890291,5156454,115444,74844,7954,3778651,0,12,12.71,841,94,Low,0,0,No,No,Completed,Completed,Rejected,N/A,137,South,NBFC
APP00486,2024-01-15,Maharashtra,Mumbai,Manufacturing,2,1436000,1275823,2773941,495607,229992,52649,651888,651888,12,14.75,756,76,Low,0,0,No,No,Completed,Completed,Approved,Completed,26,East,NBFC
APP00487,2024-01-15,Maharashtra,Mumbai,Technology,6,935739,8018143,4638696,222068,338183,25228,949580,949580,12,10.37,718,88,High,0,0,No,No,Completed,Completed,Approved,Completed,73,West,NBFC
APP00488,2024-01-15,Maharashtra,Mumbai,Agriculture,7,8576540,7859558,1859638,177481,102180,5776,3081237,3081237,12,10.59,763,87,Medium,0,0,No,No,Completed,Completed,Approved,Completed,115,South,NBFC
APP00489,2024-01-15,Maharashtra,Mumbai,Services,5,6252912,5283242,3393970,54237,301413,76865,4038650,0,24,9.99,637,82,High,0,1,No,No,Completed,Completed,Rejected,N/A,75,South,NBFC
APP00490,2024-01-15,Maharashtra,Mumbai,Manufacturing,12,8341710,5955698,7447166,353253,326797,43995,4090671,0,60,12.05,648,71,Low,0,1,No,No,Completed,Completed,Rejected,N/A,150,East,NBFC
APP00491,2024-01-15,Maharashtra,Mumbai,Retail,8,4075870,4410074,4332791,435134,203809,97003,2031678,2031678,48,11.25,763,61,Low,0,0,No,No,Completed,Completed,Approved,Completed,31,North,NBFC
APP00492,2024-01-15,Maharashtra,Mumbai,Agriculture,8,3761548,6438275,668300,65563,134397,25929,2537529,0,36,10.98,636,66,High,1,1,No,No,Completed,Completed,Rejected,N/A,74,North,NBFC
APP00493,2024-01-15,Maharashtra,Mumbai,Manufacturing,1,2802564,6757268,5793440,462831,88179,44352,948845,948845,24,12.09,815,65,Medium,0,0,No,No,Completed,Completed,Approved,Completed,158,South,NBFC
APP00494,2024-01-15,Maharashtra,Mumbai,Agriculture,3,2694370,3581650,1907939,329212,228283,91010,1093994,1093994,36,12.2,824,77,High,0,0,No,No,Completed,Completed,Approved,Completed,72,West,NBFC
APP00495,2024-01-15,Maharashtra,Mumbai,Agriculture,1,5198850,2521622,7442921,316479,336227,64092,2173426,2173426,24,15.68,802,100,Medium,0,0,No,No,Completed,Completed,Approved,Completed,66,East,NBFC
APP00496,2024-01-15,Maharashtra,Mumbai,Agriculture,6,8864914,8189112,1801548,218728,226020,68875,4371131,4371131,48,15.58,792,81,Medium,0,0,No,No,Completed,Completed,Approved,Completed,33,West,NBFC
APP00497,2024-01-15,Maharashtra,Mumbai,Retail,7,4167394,5533811,3865350,247700,329562,20605,2066160,2066160,36,11.66,829,55,Low,0,0,No,No,Completed,Completed,Approved,Completed,156,South,NBFC
APP00498,2024-01-15,Maharashtra,Mumbai,Services,10,6143418,7548811,4084530,295131,256757,53602,4397165,0,36,16.34,749,70,Medium,0,0,No,No,Completed,Completed,Rejected,N/A,83,South,NBFC
APP00499,2024-01-15,Maharashtra,Mumbai,Services,5,8918218,1711290,6892383,194926,149402,12898,791376,0,12,10.11,691,52,High,1,0,No,No,Completed,Completed,Rejected,N/A,88,North,NBFC
APP00500,2024-01-15,Maharashtra,Mumbai,Services,14,9612136,4781125,371587,453741,187010,36942,1256496,0,36,16.16,648,75,Medium,0,1,No,No,Completed,Completed,Rejected,N/A,62,East,NBFC
